id,source_wsi,dataset,i,j
593d6823fe51,14,3,12811,14241
595a60727754,13,3,26624,28160
595d44a252de,7,3,10240,22528
595f25966dd9,6,3,16384,34816
59642acc100e,1,1,04096,45568
596a08cbd66b,2,2,23552,16420
596a321b31fb,9,3,20992,25600
5981be5fc236,12,3,23552,19456
599b08ae6b6e,7,3,24064,29696
59a9b9ce10d2,10,3,19552,17880
59b3bace06f3,2,2,21504,15396
59bafadb5769,14,3,13835,44961
59bc4304a998,7,3,25600,06656
59c99a7cd635,1,2,11264,10752
59cb9d87aeb8,9,3,04096,33792
59d22218ba83,3,2,06144,10752
59dc3e9a88e9,14,3,07179,31649
59dceb595568,10,3,14432,18904
59e7783d913c,7,3,15872,16896
59ebfb875c58,7,3,09216,29696
59f4cb1b2904,13,3,23552,28160
5a0755e6ac88,11,3,07125,28689
5a1716d76df4,11,3,10197,19473
5a22624135ab,1,1,05120,38912
5a4bed63e389,11,3,15317,43025
5a567384009a,12,3,18432,23040
5a570aa7b072,13,3,21504,36864
5a67509ed81c,2,2,19456,14372
5a7ac9da3a4e,7,3,25600,28672
5a86d566495c,14,3,13835,37281
5a89c7f7ad05,1,1,04608,39424
5a8a6b1bac05,10,3,19040,26072
5a8bcb3babfc,12,3,23552,25600
5a8eda1e04e8,6,3,21504,32256
5a9fb7a75733,3,2,02560,15360
5aa840612ab9,13,3,10240,32256
5aae1d92e0af,2,1,22528,23552
5ab182e75656,2,1,27136,20992
5ab8b46e081e,6,3,16896,07680
5ac1621717b2,9,3,05120,40448
5ac25a1e40dd,1,1,10240,38400
5ac2aabf1cda,3,2,12800,08704
5acdc0a7417c,10,3,22624,11736
5ad6f7d64002,2,2,20992,14884
5ada7cdc4d42,14,3,12299,27553
5adaa17e15fb,12,3,19456,29696
5ae120f940c0,3,2,10240,07168
5ae3891865e0,14,3,12299,41377
5af795cf9766,9,3,14848,28160
5af8c1e08af6,12,3,10240,30208
5affc24bfa1a,2,2,20480,14884
5b018b2e1c3e,14,3,08715,10657
5b264302144d,2,1,20480,21504
5b32f6755dec,12,3,07168,26112
5b32f852fff5,6,3,21504,12800
5b3b2e80edf3,12,3,11264,18432
5b40a523ce88,7,3,07680,29184
5b59536ebef1,7,3,08192,32768
5b5aff48fe4e,11,3,17877,25617
5b5e1f94f12e,12,3,12800,28672
5b61d63b677d,9,3,14848,13824
5b6355525f48,2,2,19456,19492
5b68430e96f3,14,3,10763,34209
5b81147e9d39,7,3,12288,07168
5b902dfab5a8,2,2,22016,20516
5b936b2d6a96,2,2,16384,12836
5b9d8573835c,13,3,23552,38400
5ba69e5c08f8,11,3,16341,51217
5badbbb00326,11,3,06613,47633
5baf6658f3c7,14,3,07179,13729
5bb80ee905eb,13,3,13824,26112
5bb9ea86336e,12,3,08704,28160
5bbd6109405b,10,3,20576,21464
5bbf70341bd7,8,3,07168,11776
5bca771ddb53,11,3,07637,37905
5bcde6ec2e82,2,1,18944,23040
5bd3c8359243,8,3,21504,10240
5bfb09475332,11,3,17877,30225
5bfba8b6324a,10,3,23648,28120
5c04198743a5,3,2,08192,16896
5c097c736611,10,3,14432,28632
5c0c0ea18588,12,3,06656,23552
5c0ff112e873,13,3,25088,28160
5c1c296ec64e,12,3,08704,26112
5c25be6573dc,8,3,21504,10752
5c2a2356ac04,8,3,23040,09216
5c2be15988db,9,3,06144,30208
5c3cde90394d,14,3,07179,09633
5c4161980f10,12,3,08192,26112
5c46ad59449a,6,3,13312,07680
5c48013d4c6d,1,1,09216,41472
5c4b2ee1796a,4,2,09728,27136
5c4f6484259c,6,3,16896,22016
5c53decbcc48,11,3,17877,22545
5c5bb8076b08,7,3,21504,21504
5c5fbb80ab34,6,3,20480,27648
5c67b0b835d2,4,2,05120,24576
5c78cf314c50,13,3,21504,27648
5c884f6069a6,13,3,26112,39424
5c972e327014,9,3,15872,15872
5ca1bbb2427d,12,3,23552,20992
5cadfc1781f3,12,3,21504,28160
5cb0613b29f0,8,3,19456,22016
5cb608487479,11,3,18389,25105
5cbfd4ccc01d,9,3,06656,34304
5cc42e64bc4c,11,3,06613,31249
5cc49be26023,10,3,12896,08152
5cd94ffc2e54,14,3,07179,20897
5d0731972927,1,1,03072,38912
5d13eb07ad4b,14,3,14347,15265
5d39ce99667a,10,3,12896,30168
5d3e158def53,4,2,07680,26624
5d479b558519,7,3,10752,32768
5d47a7c47633,7,3,11264,27648
5d5de0219d6b,9,3,16384,06656
5d6974a9c8a0,6,3,23040,17920
5d6e9eb6ecea,11,3,14805,41489
5d704747f981,9,3,04608,29184
5d70e61bbc40,14,3,12299,26529
5d7bcdfe3d33,8,3,07168,18944
5d81a44b4f02,3,2,08704,08192
5d865a8ec96b,6,3,20992,26624
5d9803e52cbd,7,3,09728,12800
5da6ae1fa756,12,3,24576,27136
5db257c6f414,10,3,15456,13272
5db59b8e49a7,8,3,06656,14336
5dcc3cda10ef,2,2,17408,13860
5dd041c5f537,8,3,19968,10240
5dd182941fa9,10,3,12896,19416
5dd84d4e160c,13,3,24576,34304
5de1d0bea7fe,2,1,25600,22528
5de5fad8d7b8,12,3,12800,28160
5dec162aa5a0,13,3,22528,39424
5df66db384ed,11,3,14805,31249
5df8d677a957,8,3,12288,09216
5e02b0c7a310,11,3,17877,51217
5e568e50245f,2,2,26112,20992
5e63465b0d0f,6,3,14848,09216
5e6559502f5c,2,2,21504,14884
5e67a7e29dc5,12,3,09216,23552
5e6a5edb17a8,13,3,25600,38912
5e6f991f5eba,14,3,13835,10145
5e71006341db,13,3,16896,24576
5e72a0265b2f,1,2,12288,02560
5e7fb11f4fbf,10,3,19552,21464
5e8476b465f9,4,2,04096,26624
5e9781104c17,13,3,26112,34304
5ea525251225,2,1,28672,23552
5eb4ea00d688,6,3,19968,19456
5eb8dd24210f,4,2,07168,25088
5ec080af8a34,11,3,16853,24081
5ec0cc760106,7,3,10752,17920
5ecc8d0a8d90,11,3,17365,50705
5ed19b1b6f88,1,1,10752,38912
5ed62676da45,1,2,07680,08704
5ee1bed9ba9c,7,3,25600,18432
5eee93fe8072,10,3,13408,17368
5f043ce79de1,6,3,09728,23552
5f1153cd70fb,8,3,21504,14848
5f1a545d3def,6,3,11776,19456
5f22b29e44a8,6,3,09728,14848
5f256b685ae7,2,2,18944,15908
5f27d6930c04,2,2,18944,20516
5f2d1be66dba,9,3,06144,43008
5f35594e933a,6,3,20480,18432
5f39ea6bc479,7,3,09216,27136
5f4d30ddf94f,7,3,19968,29696
5f51f1f0051d,11,3,09173,47121
5f584921044d,3,2,10240,05632
5f5bfc7578e1,7,3,07680,30208
5f68e603aeff,12,3,06656,24064
5f6b3360231f,7,3,07680,13824
5f6c48e56faa,12,3,06144,28160
5f6de5e59b82,13,3,11776,22528
5f6fc2f12a07,3,2,09216,08704
5f71d79bfbf8,6,3,15872,20480
5f72f25a64fc,13,3,21504,28160
5f746622a787,8,3,16896,11776
5f7cadde133e,9,3,13824,29696
5f828ab21444,4,2,11264,23552
5f82abcfe992,10,3,20576,26584
5f8ec1d7ba8e,3,2,03072,16384
5f9893b8b631,7,3,25088,21504
5f9afd2ee26d,1,1,09216,44032
5fa3a9de4947,13,3,23040,28672
5fcb6fa92386,10,3,21600,19416
5fcc71ba9f31,12,3,18944,20992
5fcd12e8e270,9,3,16896,14848
5fd7c0d2e762,14,3,14347,21921
5fe3cdabcb83,10,3,14432,18392
5ff499fe7faf,9,3,07680,30208
5ffb348ca083,13,3,25088,32768
600f7b89341b,14,3,10763,45985
601f14783255,13,3,24576,28160
602d24899028,2,1,29696,23552
603ee78f2a2f,4,2,08192,23040
6049b9281ceb,11,3,08149,21521
604ab8db4f5f,11,3,13269,30737
605f063d1a59,12,3,06144,19968
60649906e443,1,1,09728,45056
606dc8e2081f,12,3,06144,30208
6071f2eb2163,3,2,04608,14848
6097e1a1efcf,11,3,11733,35345
60b013b54093,6,3,23040,22016
60bd35c7a37c,8,3,20992,19456
60c150d85e6f,4,2,01536,22528
60c342bc8d32,8,3,11776,09216
60c5d77a74a0,2,2,18944,13348
60d2418f8f65,6,3,14336,16896
60dd04800024,3,2,14336,08192
60e20dd6aca9,2,2,15872,13348
60ed4af7727a,6,3,10752,19456
60f5d0cc0582,13,3,11264,29184
60f73a9652a3,3,2,07168,04608
60fc71767907,2,2,16384,11812
6104a8247c6d,11,3,19413,52241
61154091ebc8,9,3,20480,11264
611599949a53,2,1,18432,22016
611aee20c207,1,2,14336,10240
611fb542b810,2,2,20480,14372
61209e32a487,12,3,08192,29184
612ab942656b,9,3,15872,05632
612f1862f6bc,3,2,02048,12800
61409556c001,2,1,22016,23552
614628e950e4,10,3,21088,23000
614e8e7ae8e8,4,2,11264,20992
615e1f999c76,9,3,12288,09728
6172725b6c27,13,3,25600,32768
6181c07689f7,6,3,15872,32256
618394a3c971,11,3,18901,27153
618a503cdbcf,12,3,23040,16896
619d57736adc,14,3,09739,20897
61a04fec245e,9,3,08704,31232
61c2e882a240,10,3,22112,09176
61c4a3092b31,9,3,14336,22016
61c5014c957b,13,3,23552,39936
61c8590ac409,11,3,09173,20497
61c8aaa3c582,11,3,05589,22545
61cc04f2e9cf,6,3,15360,34304
61d22c66f9d9,6,3,16896,20480
61d89329d5c9,3,2,09216,05632
61e45ec14bf8,12,3,10240,23552
61f5d6ed1962,11,3,13269,21521
61f8b27a48e6,2,1,25088,22016
61fab18d8e8b,10,3,15456,08152
62075d5fbb04,6,3,09216,35328
620901cb76b3,4,2,12800,27136
6230a948334b,1,2,09216,02560
6236f7ca9d9e,11,3,10709,25617
6241a30614da,11,3,14805,27665
624307f59388,11,3,16853,19985
625339e93d45,14,3,07179,41889
6257db527862,11,3,16341,45585
625a41041bbb,7,3,24064,28160
625af4ce2d47,6,3,15872,16384
625b87a1e489,8,3,13824,24064
6284a449f3d9,6,3,18432,11776
62903e41bca0,14,3,08203,23457
62a2dae640e2,10,3,23136,22488
62ab05f3b454,7,3,12800,22016
62ba69f34f8a,14,3,10251,45985
62bb3de45f9f,14,3,07691,22433
62bc683d8c8a,1,1,09728,45568
62c465197203,9,3,13824,28160
62c75b6f6255,4,2,12288,20992
62cb0165db74,1,2,11776,06144
62fbe7f258a2,9,3,09216,28672
6306efba115c,14,3,12299,13217
6308ec3b2eb6,12,3,16384,23552
631b7f3f7758,7,3,19968,24576
6321e66d5a77,12,3,06144,24064
632dde2c978e,7,3,23040,12288
6331fd28f6b9,3,2,08704,06144
63393c8d603b,9,3,04608,34816
63469909e6ee,3,2,03072,14336
634a9a8854a7,3,2,07168,15360
634d1495782a,7,3,22528,21504
63532f12350a,11,3,10709,42001
636d6e59a902,12,3,12800,27136
6383fa1927cb,14,3,14347,22945
6389febeb042,11,3,07637,22033
638a443f65f9,10,3,19040,19928
6390c1921868,9,3,19456,23552
639ddf1b6235,13,3,12288,27136
63a959a49ea8,9,3,12288,24576
63ba8fdd5f87,10,3,24672,10200
63c0afd08444,6,3,20480,07680
63d1b86bf926,4,2,10240,26624
63d70a5640e6,14,3,07691,47009
63e7959cfd53,11,3,15829,20497
63ec5976ec05,12,3,14336,29696
63ef21f129ed,14,3,06667,09633
640e1960386c,2,2,16384,14884
64382d956306,6,3,18944,18432
6443bced36cd,1,1,10240,44544
644a28544730,4,2,08192,26112
644a62eaaf2b,1,1,05632,39424
6466ef31fe38,4,2,02048,23552
646e71213f80,13,3,13312,25088
64782bd9f868,9,3,09728,36352
64964ca0d580,3,2,05120,16896
64a7e1b01c32,1,1,09216,38400
64b55df0a62c,13,3,25600,26624
64b7a06c0ea8,8,3,20992,14336
64bdfb888ab0,4,2,02560,09728
64c3274b1ba4,2,2,21504,20004
64c675e5750d,3,2,10240,03584
64c6ec665c33,12,3,12800,18432
64e9028c7db0,6,3,12288,10752
64f51a34409b,11,3,11733,21521
64fb9983d9e8,9,3,17920,19968
651281290617,2,1,25088,21504
6522e9eb370d,7,3,09216,28160
652bd8e1cb00,2,1,23552,20992
653885e143c8,8,3,18944,20480
6542f868da00,12,3,09216,28160
6545034fc08d,13,3,23040,29184
65500e3e3c73,2,2,15360,14372
65549f6e79ba,2,2,19968,17444
65624bb73337,6,3,22016,33792
6570a16ccad8,10,3,24160,15832
65874b419beb,11,3,12245,25617
658e7762ea21,12,3,23040,28672
65a235166914,1,1,09728,38912
65a3c3bdefa1,8,3,20480,24064
65ac570c5040,8,3,15872,15872
65b05c3005fa,14,3,11787,29601
65d2b0b23d54,8,3,10752,16896
65e2b7bfd35f,14,3,09739,37281
65e7ca00c422,2,1,20480,22528
65ebcfd58f0d,10,3,12896,28632
65fcbb5ef4c7,1,1,06144,38912
66019200bf6f,9,3,18432,08192
660dacc3d18e,13,3,09728,31744
6613a97719f9,14,3,10763,31649
661501758628,8,3,18432,18944
6620e6ce3149,13,3,25600,35328
663666b215c6,7,3,21504,19456
6637388750f9,1,2,09728,07168
6637cbcb4815,7,3,25088,30208
66490a59a9b7,10,3,22624,21464
664fdc3e5dca,1,1,07168,40960
6650bf125c30,12,3,08704,23040
66539b29d86c,13,3,25600,29696
6654061d076d,13,3,22528,28160
6659040e195c,14,3,14347,20385
665d227fda42,10,3,19040,16344
66633cce42ea,9,3,14848,21504
666811baf578,11,3,14805,45585
66697d70ce63,7,3,23552,27648
66708a8f1d6b,9,3,12288,05632
66747174ab86,11,3,04565,46609
6678e04d0b43,6,3,19968,29184
6686512ffb21,7,3,25088,24576
6687ad038765,6,3,16384,29184
6688bfe1b29b,11,3,11221,33809
668f675139f7,11,3,07637,36881
6695f3c85f41,7,3,07168,29696
669ba7ddc368,13,3,26624,24576
669cc99d41c1,3,2,10240,07680
669d50eb831a,2,2,18432,18468
66a10d452d16,8,3,18944,20992
66a53907997e,8,3,19456,20992
66bc46f89c87,2,1,29184,22528
66c04b27ce76,11,3,08149,30737
66ca2ab68b4b,9,3,07168,39936
66e21b35e0c9,11,3,19413,19985
66e60e98c001,2,2,19456,20516
66eb6e806f85,12,3,09216,30208
66f49941ae3a,2,2,20480,19492
66f7d6752881,10,3,24672,28632
67020490605b,13,3,24576,40960
6709b6423ec2,13,3,14336,27648
672bac72f160,14,3,12299,12193
673a284f6d44,10,3,16992,17368
67457c019607,12,3,06144,24576
67562dac73ba,13,3,14336,33280
67572ee0daf5,2,2,19968,20004
675ec95f5c23,9,3,08704,41472
676e79188da8,12,3,22016,29184
6771b7098317,7,3,10752,15360
677210d16580,8,3,08704,09216
6779c2daf112,7,3,13824,24576
677b7c741a43,8,3,14848,10752
67840ef827cb,7,3,10240,29184
678c51bde237,1,1,03584,38400
679b074c7477,12,3,24576,19456
67a098bcc9bf,3,2,15360,08704
67a2f2ce0f7f,11,3,06613,47121
67a7395eef7d,2,1,21504,23040
67c66c81d98b,11,3,05589,29201
67c9fe91fb67,14,3,08715,34721
67f8a3cac4c0,3,2,06144,16384
67f9ea71c5a0,12,3,18944,26112
68090dec02c0,8,3,13312,23552
68275bd0cc4a,7,3,12800,19968
6833471e159b,11,3,12757,44561
683e34f04221,9,3,05120,28672
6842fde60ce6,10,3,13920,10200
6855f7945887,9,3,17920,09728
68600400d70b,2,1,24064,23552
687187c4c0e4,8,3,16384,18432
6871ca8d99ad,8,3,20480,16384
6875adcbd089,14,3,12811,10657
687d481b3e33,14,3,13835,12705
687f27d3bef4,10,3,15968,15320
6889e683b0c4,2,2,22528,15908
68ac1dba26bc,7,3,23040,07680
68c33f715e23,7,3,15360,17920
68c4d1b29b13,1,2,15360,10240
68e0e9974b36,2,1,22528,23040
68e62dae5084,13,3,13824,26624
68f94dc5f75b,8,3,15872,20480
68fad6106167,2,1,19456,23552
6909603ea7ab,4,2,02560,27136
6909af988783,10,3,15968,19928
691a18e177af,12,3,25600,30208
691dd3816260,14,3,06155,17313
6920ca677d45,10,3,14432,11224
6932d1e4a62b,1,1,07168,45056
693cc576e649,13,3,22016,25600
693de1429edc,2,2,17408,18980
696927e21d6d,12,3,15872,24576
6970d83dee65,3,2,07168,10752
697338953164,13,3,24576,27648
697bcd4929eb,3,2,06656,10752
699c1fa4ad6b,12,3,07680,28160
699ce635ec4d,3,2,04096,16896
69a5f85bc7a4,8,3,12288,11264
69aa922fb52c,8,3,13824,18944
69d2f7db0bc2,6,3,14336,24576
69dc0b37915e,2,2,15360,13348
69e8d2b24d51,10,3,18528,18392
69f6819e7a21,12,3,26112,28672
69fbd28d1ec1,6,3,13824,31232
6a1dbd27111b,14,3,09227,12705
6a1e6d157b04,8,3,11264,14336
6a221c2e5e23,2,2,17408,19492
6a2cec1c97bc,2,2,19456,16932
6a2dba1a8ec8,12,3,26112,20480
6a38f80ec136,3,2,06144,12800
6a3de490086c,13,3,21504,41984
6a3e95c59c88,8,3,16896,13312
6a4b8359040c,11,3,11733,44561
6a4d868ab872,1,1,10240,41984
6a4f586a238a,13,3,14336,32256
6a56494e02c4,12,3,08704,25600
6a570115d8db,6,3,14848,20480
6a576a079947,3,2,10752,05120
6a580d43a0fa,14,3,13835,09121
6a5acd6d65f9,11,3,09685,34833
6a5db683c6e5,2,1,24576,22016
6a621b9a6c08,11,3,06613,19473
6a72e16a0eed,9,3,12288,18944
6a7fba0b9108,12,3,15872,29184
6a8c3d3bdf39,13,3,26624,29696
6aa1b8d45a2a,13,3,20480,39936
6aa29be63071,2,1,20992,23552
6aa5d61333f6,11,3,07125,52753
6aaf38de3dff,14,3,10251,16801
6ab07cb986c7,4,2,07680,26112
6abb56bf1d04,7,3,11776,22016
6ac5e97275ae,9,3,04608,30720
6b0f38c3b256,13,3,26112,26624
6b0fd03dfafe,1,1,08192,41984
6b0fefc4f77a,12,3,23040,20992
6b10ff6211e0,10,3,23648,19416
6b1e4cea2071,1,2,08192,10240
6b1fee3200c7,10,3,16480,12760
6b2ad31631be,6,3,15872,31744
6b2fef5cd8ad,12,3,20480,22528
6b331ed65b2d,9,3,19968,27648
6b362d39ef27,12,3,07168,22016
6b3c6ff1a30e,13,3,22528,32768
6b52f8bd85ad,4,2,10752,24576
6b538126a8ed,3,2,08192,05120
6b6000153e39,13,3,25600,24064
6b6dfbf99800,7,3,09216,24064
6b77146af9a3,12,3,06144,29184
6b8d78b981f8,6,3,14848,24064
6b94d350f3bd,7,3,25088,23552
6b9db2a48a0e,13,3,26624,38400
6ba77a9f7fea,2,2,21504,16932
6ba7c5991bf9,2,1,25088,23040
6bc0c951ecaa,8,3,11264,10752
6bc71bcc3b8c,11,3,08661,24593
6bc87bddfb4a,8,3,06656,20480
6bd48717c8a7,12,3,23040,25088
6bd970a7d23c,14,3,11275,10145
6bded5350715,7,3,14848,10240
6be445e372c4,9,3,11776,40448
6be65a8c4dcf,6,3,09728,34304
6bf876f53b77,9,3,16896,11776
6bfe9903a1cf,1,2,14848,09216
6c09a068a176,13,3,15360,24064
6c0b0f2b5d6f,12,3,13824,19456
6c10dbf8ae4f,8,3,09728,14848
6c1249e3a37d,10,3,17504,20952
6c1da646d995,9,3,12288,28672
6c282eec02d9,13,3,10240,21504
6c28aa474f93,10,3,20064,16856
6c3963698f8c,10,3,20576,16856
6c3f4cd138ef,11,3,14293,23569
6c45ea14a1d4,2,2,17920,18468
6c48f4058a24,14,3,06667,43937
6c533291bac9,11,3,14293,50193
6c59000a1425,8,3,18944,22016
6c68f36f8948,10,3,19040,14296
6c7cdbc7232b,11,3,11733,52241
6c7dc6952a96,11,3,16853,29201
6c7e96fcae38,9,3,09728,43008
6c87933bf21d,9,3,09728,26624
6c8cfe9ebc0e,12,3,09216,24576
6c914c03b661,9,3,12800,09728
6c9f53840025,11,3,16341,20497
6ca5da9a6ded,10,3,19552,20952
6ca9c5e41c00,8,3,16384,23040
6cadbd5ea8f3,3,2,07680,12800
6cc2c918d63d,9,3,16896,27648
6cc79df210ea,7,3,10752,24576
6ccee3a868c0,14,3,07179,22433
6cf03dd0fb2e,12,3,10240,18944
6cfb4c3be075,10,3,18528,22488
6cfcbee2d39c,12,3,19968,22016
6d04eea08413,8,3,08704,17920
6d065e323ca3,9,3,09728,30720
6d1315ab9ef7,1,2,13312,10752
6d227c91ecbd,11,3,17877,34321
6d27d680757e,11,3,10197,41489
6d2c14c1bd44,3,2,04096,13824
6d2d48c3aef7,14,3,14347,12193
6d3a8d324096,7,3,15360,24576
6d49887745a0,8,3,11776,23552
6d4a08a131c3,7,3,10752,27136
6d67a59967d3,2,2,22016,14884
6d6eefb8eceb,3,2,09728,07680
6d70ab9b22f2,6,3,17920,22016
6d71808410b0,13,3,09728,22528
6d767b4f13ea,10,3,16992,15832
6d7de92aca26,2,2,20992,17956
6d81f8d6fb26,3,2,12288,03072
6d83fc1127a8,9,3,17920,17408
6d8de08ceba0,11,3,10709,20497
6d9d84cbedd6,9,3,04608,28672
6da91879f30b,3,2,10240,08192
6da95226d107,6,3,14848,35840
6dc70ca9b2e9,2,2,23040,19492
6dc821be3086,8,3,13312,17408
6ddb70350b0d,11,3,05077,33809
6de25f8b70ef,14,3,08203,30113
6de6f3a51589,9,3,06656,37376
6dee2a7abf7b,4,2,04608,25600
6def3d509bb2,6,3,19968,18432
6e009d19855a,13,3,11776,32768
6e01967a7d6a,3,2,02048,10240
6e0428e39e7c,13,3,13312,24576
6e1d5b03c4e1,8,3,13312,10752
6e1e614e86d3,13,3,22016,34304
6e1e9a636c32,12,3,12288,21504
6e339c2b921c,12,3,20992,23040
6e3b19f2c63c,7,3,07168,13824
6e3d982c1251,14,3,11787,22433
6e4052bcd0f7,6,3,20992,22528
6e4c58d3185d,8,3,08704,13312
6e55a8beb590,7,3,09728,13312
6e55bf295c70,11,3,17877,27665
6e594677b28c,7,3,23552,16384
6e5c3c4417ef,4,2,12288,24576
6e685b76fd75,14,3,14347,42913
6e729f084d5b,3,2,06656,16896
6e72a9f1166e,8,3,06144,17920
6e74e333e5e4,1,2,10240,09728
6e7659cac8b2,14,3,09739,33697
6eaca1d02dce,8,3,21504,22016
6eb3dbfa5164,8,3,23040,15872
6ebc1c48f7bd,8,3,07680,13312
6ebcba611285,12,3,06144,25600
6ec28ee8d324,13,3,09216,30720
6ef0263e58ae,12,3,13312,29184
6ef162165758,2,2,16896,17444
6f00016d710d,9,3,14848,19456
6f0768257828,7,3,14848,27648
6f0ae6a49565,9,3,15872,29184
6f17e0fb117f,10,3,22624,09176
6f20f1b8e696,14,3,12811,15777
6f210b166fc0,8,3,17920,13312
6f21ab516b91,11,3,10709,28689
6f3283c3a916,11,3,18901,30737
6f3431c21fc9,10,3,18016,14808
6f47208d535a,11,3,17877,42513
6f4afd749d66,10,3,15456,13784
6f5b0c65359a,2,2,24064,17956
6f6d94a82c86,1,1,05120,39936
6f72f7bdb8e3,13,3,12800,22528
6f77355f4181,3,2,07680,16384
6f7e5b1bc607,8,3,10240,19456
6f7f51337e47,8,3,12288,23040
6f80f80ee60c,7,3,16384,24064
6f8770cfd642,2,2,24576,20004
6f8f1c74e4d8,14,3,07179,40865
6f907ff9f988,11,3,13781,22033
6f9eb49728d1,8,3,18432,12800
6fb615a5888b,12,3,19456,18944
6fbd3d908928,13,3,17408,32768
6fcc6c7f91e3,3,2,10240,08704
6fcf7543ac80,8,3,06656,10240
6fd76ea9355e,8,3,11264,20480
6fe2f73f1bd8,3,2,04096,16384
6fe91ac0c226,6,3,14848,06144
6fffdbe68314,14,3,09227,30113
7005c4bf85f1,10,3,19552,10200
700abde35294,2,2,22016,17956
7028eac65049,6,3,15360,12800
703ceda3f6c2,11,3,17365,46609
703d0ec984eb,12,3,17408,18944
704876f62dde,9,3,18944,11264
7048d2e22974,14,3,06667,15777
70523fbdf4a7,7,3,09728,23552
706505a7201b,11,3,14293,45073
7066f46a264a,8,3,12800,09216
7074baafb0b9,14,3,13323,21409
707e84b81e22,10,3,12896,15320
70891ca9bb39,11,3,04565,43025
7094c7595c4e,9,3,05120,31744
70a652641a18,12,3,11776,29696
70bf58d034ac,12,3,25600,17920
70c671e23e54,4,2,02560,23552
70c7f2c8f0ee,13,3,14336,24576
70ca571644e5,13,3,24576,38400
70d36001dc32,6,3,21504,14848
70d3d92abff0,13,3,12288,24576
70d67745f578,8,3,16384,16896
70d79d2694c0,1,2,10240,04096
70fa6987abf7,6,3,20992,06656
70ff567adda6,6,3,13824,08704
710584c09975,6,3,22528,34816
710c39b357d0,13,3,22528,41472
71160ce907ca,6,3,23040,22528
7130a09402cc,2,2,20480,20516
7132845a0ff0,11,3,14805,30225
713bfcb210a1,11,3,15317,33297
7148cbc65ba8,8,3,12800,19456
714fde8c70d0,14,3,07691,21409
71747eee6354,3,2,02048,13312
717b811ac597,8,3,20992,09728
7188bcc77bd9,12,3,10752,24576
719029446e08,12,3,26112,26112
719d34ae85c4,4,2,09728,24576
719eabbda1cf,4,2,06144,24064
71b5a712fcd5,14,3,11787,32673
71bc098bc897,10,3,19040,11736
71bcc48dd837,3,2,03584,10240
71bf4443c163,1,1,09216,40960
71c6a2538b20,14,3,12811,26529
71cd41c93924,1,2,06656,09728
71d0b0d65820,7,3,13312,08704
71d35833bdd4,12,3,15360,22016
71ed7a953474,11,3,14805,35857
71f34f24697f,14,3,12299,37281
720b12577d22,8,3,07680,25088
720c0fa5ce8e,1,2,17408,10240
721587571da5,7,3,20992,27648
72388e714e33,8,3,09216,24064
723fa6a65086,14,3,10251,15777
72521be0a462,11,3,13781,19473
725d9e0fcc11,6,3,18432,08192
72676627097e,14,3,10251,40865
7267c10e271a,11,3,05589,31761
726ef9fb331e,8,3,06656,14848
727332601664,14,3,07179,47009
728a4c47c81e,6,3,23040,06144
7292fe2d34d6,1,2,18432,10752
7294561e0885,11,3,16853,22033
72a21230a537,13,3,16896,30720
72a4c22fa1f8,12,3,15872,24064
72b1df650503,8,3,08192,09216
72b7dcee3d95,9,3,05632,37888
72c49c5f560c,6,3,16896,09728
72c650f761d3,3,2,07680,10752
72cdbbaeef56,3,2,10240,04608
72ce9394e90e,9,3,11776,33792
72d339b09f14,6,3,14336,24064
72df5e7d770c,14,3,10251,39841
72df71c85e93,7,3,25088,22016
72efff45bcdd,12,3,16384,22016
72ffdd707108,8,3,09216,18432
731f05d11091,13,3,25600,34304
733296a59c9b,1,1,03584,45056
7334320f3bef,8,3,14848,16384
734349168f3f,7,3,18432,25088
7355832cc78c,2,2,18432,18980
7358ffef1408,14,3,11275,33697
736296cb55b3,11,3,09173,32785
736c1a9251cf,14,3,10251,40353
7392e21e0fe2,1,1,06656,42496
739c2f5f75a1,14,3,07691,11681
73ac9b686adc,12,3,10752,20480
73b4edf2f2f5,8,3,20480,17920
73be1e88c841,10,3,13920,29656
73bf04fd8547,12,3,19968,25600
73cfe1420e00,7,3,11776,11264
73d625b77b5b,14,3,09227,34721
73d99bec414b,2,1,23552,21504
73db3e167074,7,3,23552,14336
73de5c37070e,11,3,16341,35345
73fa0fd0466f,10,3,16480,23512
73fd9f8d965e,6,3,12288,19456
74098fb01450,13,3,14848,21504
740afe5498ac,1,2,08704,07168
74147d05c636,10,3,12896,18392
741495303d97,9,3,19968,15872
7415ae5a2faa,13,3,13824,24576
74188d15232e,6,3,10240,24064
7419c9d35cea,12,3,23552,17920
74214b6f0f2e,6,3,19456,27136
74420c93c338,14,3,11787,30113
744cb2f0574f,3,2,12288,06656
745255420f07,7,3,14848,24576
7465af403f86,6,3,23040,14336
7483bb77d145,1,2,10752,06656
748b86c5cebc,3,2,12288,08704
749e4df0c34d,9,3,20480,10752
74a743ff90dc,7,3,21504,26624
74a7eaee8279,4,2,09216,24576
74b9717e6063,14,3,09739,17313
74c1f7f6a166,3,2,15360,08192
74e090ba8493,8,3,11264,16384
74e6545e7553,3,2,07680,11776
74f502c68fca,7,3,12800,15360
74f7d884a255,6,3,09728,19456
7505b0ab7415,3,2,10752,04608
7506913f3a17,13,3,12288,26624
7514d946ca86,2,2,22528,17444
7516fcb8ab17,12,3,21504,20480
